Time,Symbol,Open,High,Low,Last,Change,%Chg,Volume
11/12/18,TXRH,65.11,66.35,63,63.15,-2.03,-3.11%,610300
11/5/18,TXRH,62.13,65.65,61.84,65.18,3.08,4.96%,565780
10/29/18,TXRH,68.1,69,58.26,62.1,-5.02,-7.48%,1929200
10/22/18,TXRH,66.57,68,65.69,67.12,0.96,1.45%,683900
10/15/18,TXRH,65.85,69.74,65.16,66.16,0.43,0.65%,722220
10/8/18,TXRH,66.47,68.51,64.85,65.73,-0.66,-0.99%,670740
10/1/18,TXRH,69.36,70.21,64.71,66.39,-2.9,-4.19%,730040
9/24/18,TXRH,68.55,70.61,66.37,69.29,-1.28,-1.81%,711660
9/17/18,TXRH,72.46,73.275,70.3,70.57,-1.51,-2.09%,732660
9/10/18,TXRH,73.09,74.125,70.83,72.08,-3.09,-4.11%,739600
9/3/18,TXRH,68.92,75.24,68.06,75.17,6.22,9.02%,831725
8/27/18,TXRH,66.91,69.16,66.12,68.95,2.13,3.19%,431280
8/20/18,TXRH,66.34,67.57,66.28,66.82,0.72,1.09%,422700
8/13/18,TXRH,63.36,66.92,63.22,66.1,2.9,4.59%,578480
8/6/18,TXRH,63.49,65.98,63.13,63.2,-0.1,-0.16%,539100
7/30/18,TXRH,68.16,68.25,60.4,63.3,-4.56,-6.72%,1558780
7/23/18,TXRH,69.8,70.38,67.27,67.86,-2.15,-3.07%,601720
7/16/18,TXRH,67.86,70.86,67.2,70.01,2.28,3.37%,573700
7/9/18,TXRH,67.1,68.35,66.15,67.73,0.93,1.39%,458720
7/2/18,TXRH,65.42,67.35,64.02,66.8,1.29,1.97%,445775
6/25/18,TXRH,68.11,68.23,65.16,65.51,-2.74,-4.01%,699580
6/18/18,TXRH,65.97,69.43,64.74,68.25,2.09,3.16%,716580
6/11/18,TXRH,63.84,66.415,63.62,66.16,2.29,3.59%,578560
6/4/18,TXRH,62.07,64.42,61.71,63.87,1.86,3.00%,511520
5/28/18,TXRH,60.5,63.08,59.81,62.01,1.25,2.06%,633225
5/21/18,TXRH,59.67,61.455,59.24,60.76,1.56,2.64%,587300
